subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614838267796,10,complex_dissimilar,4,background,background,complex,complex_17_B,4254.470000043511,second half,0,background,NA,NA
SS1614838267796,10,complex_dissimilar,5,background,background,complex,complex_17_B,16086.505001410842,second half,0,background,NA,NA
SS1614838267796,11,simple_similar,1,background,background,simple,simple_14_B,18367.44000017643,second half,2,background,2,5
SS1614838267796,11,simple_similar,2,similar deviant,deviant,simple,simple_14_A,4364.390000700951,second half,2,first_deviant,2,5
SS1614838267796,11,simple_similar,3,background,background,simple,simple_14_B,4829.894999042153,second half,2,background,2,5
SS1614838267796,11,simple_similar,4,background,background,simple,simple_14_B,2741.110000759363,second half,2,background,2,5
SS1614838267796,11,simple_similar,5,similar deviant,deviant,simple,simple_14_A,4072.4650006741285,second half,2,second_deviant,2,5
SS1614838269336,0,simple_dissimilar,1,background,background,simple,simple_18_B,1685.6249999982538,first half,2,background,3,6
SS1614838269336,0,simple_dissimilar,2,background,background,simple,simple_18_B,399.2549999966286,first half,2,background,3,6
SS1614838269336,0,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_02_A,1287.399999993795,first half,2,first_deviant,3,6
SS1614838269336,0,simple_dissimilar,4,background,background,simple,simple_18_B,2076.259999994363,first half,2,background,3,6
SS1614838269336,0,simple_dissimilar,5,background,background,simple,simple_18_B,811.7600000041421,first half,2,background,3,6
SS1614838269336,0,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_02_A,1055.5699999968056,first half,2,second_deviant,3,6
SS1614838269336,1,complex_dissimilar,1,background,background,complex,complex_07_B,561.1950000020443,first half,2,background,2,5
SS1614838269336,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_10_B,1030.4550000000745,first half,2,first_deviant,2,5
SS1614838269336,1,complex_dissimilar,3,background,background,complex,complex_07_B,70.42999999976018,first half,2,background,2,5
SS1614838269336,1,complex_dissimilar,4,background,background,complex,complex_07_B,694.9450000029174,first half,2,background,2,5
SS1614838269336,1,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_10_B,135.8849999960512,first half,2,second_deviant,2,5
SS1614838269336,2,complex_similar,1,background,background,complex,complex_20_A,115.81500000465894,first half,1,background,5,NA
SS1614838269336,2,complex_similar,2,background,background,complex,complex_20_A,1949.995000002673,first half,1,background,5,NA
SS1614838269336,2,complex_similar,3,background,background,complex,complex_20_A,326.2950000062119,first half,1,background,5,NA
SS1614838269336,2,complex_similar,4,background,background,complex,complex_20_A,574.174999994284,first half,1,background,5,NA
SS1614838269336,2,complex_similar,5,similar deviant,deviant,complex,complex_20_B,1049.3750000023283,first half,1,first_deviant,5,NA
SS1614838269336,2,complex_similar,6,background,background,complex,complex_20_A,704.4000000023516,first half,1,background,5,NA
SS1614838269336,3,simple_similar,1,background,background,simple,simple_11_B,3338.2849999979953,first half,2,background,3,6
SS1614838269336,3,simple_similar,2,background,background,simple,simple_11_B,1047.9300000006333,first half,2,background,3,6
SS1614838269336,3,simple_similar,3,similar deviant,deviant,simple,simple_11_A,247.0099999991362,first half,2,first_deviant,3,6
SS1614838269336,3,simple_similar,4,background,background,simple,simple_11_B,152.39999999903375,first half,2,background,3,6
SS1614838269336,3,simple_similar,5,background,background,simple,simple_11_B,987.3800000059418,first half,2,background,3,6
SS1614838269336,3,simple_similar,6,similar deviant,deviant,simple,simple_11_A,5306.255000003148,first half,2,second_deviant,3,6
SS1614838269336,4,complex_similar,1,background,background,complex,complex_04_B,229.16000000259373,first half,1,background,7,NA
SS1614838269336,4,complex_similar,2,background,background,complex,complex_04_B,284.6849999987171,first half,1,background,7,NA
SS1614838269336,4,complex_similar,3,background,background,complex,complex_04_B,363.4899999960908,first half,1,background,7,NA
SS1614838269336,4,complex_similar,4,background,background,complex,complex_04_B,685.0550000017392,first half,1,background,7,NA
SS1614838269336,4,complex_similar,5,background,background,complex,complex_04_B,730.3450000035809,first half,1,background,7,NA
SS1614838269336,4,complex_similar,6,background,background,complex,complex_04_B,624.0600000019185,first half,1,background,7,NA
SS1614838269336,4,complex_similar,7,similar deviant,deviant,complex,complex_04_A,1040.5600000012782,first half,1,first_deviant,7,NA
SS1614838269336,5,complex_dissimilar,1,background,background,complex,complex_01_B,252.79999999474967,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,2,background,background,complex,complex_01_B,27.000000001862645,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,3,background,background,complex,complex_01_B,830.7449999992969,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,4,background,background,complex,complex_01_B,441.6949999940698,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,5,background,background,complex,complex_01_B,1604.3700000009267,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,6,background,background,complex,complex_01_B,316.61999999778345,first half,1,background,7,NA
SS1614838269336,5,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_05_B,702.754999998433,first half,1,first_deviant,7,NA
SS1614838269336,6,complex_dissimilar,1,background,background,complex,complex_10_A,25.15999999741325,second half,1,background,4,NA
SS1614838269336,6,complex_dissimilar,2,background,background,complex,complex_10_A,939.2900000020745,second half,1,background,4,NA
SS1614838269336,6,complex_dissimilar,3,background,background,complex,complex_10_A,320.4200000036508,second half,1,background,4,NA
SS1614838269336,6,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_16_B,2055.0699999948847,second half,1,first_deviant,4,NA
SS1614838269336,6,complex_dissimilar,5,background,background,complex,complex_10_A,712.9300000015064,second half,1,background,4,NA
SS1614838269336,7,simple_dissimilar,1,background,background,simple,simple_05_A,3588.4250000017346,second half,0,background,NA,NA
SS1614838269336,7,simple_dissimilar,2,background,background,simple,simple_05_A,136.14000000234228,second half,0,background,NA,NA
SS1614838269336,7,simple_dissimilar,3,background,background,simple,simple_05_A,1165.7300000006217,second half,0,background,NA,NA
SS1614838269336,7,simple_dissimilar,4,background,background,simple,simple_05_A,1824.4449999983772,second half,0,background,NA,NA
SS1614838269336,7,simple_dissimilar,5,background,background,simple,simple_05_A,1506.069999995816,second half,0,background,NA,NA
SS1614838269336,7,simple_dissimilar,6,background,background,simple,simple_05_A,7194.664999995439,second half,0,background,NA,NA
SS1614838269336,8,complex_similar,1,background,background,complex,complex_13_A,9143.580000003567,second half,2,background,3,6
SS1614838269336,8,complex_similar,2,background,background,complex,complex_13_A,86.0850000026403,second half,2,background,3,6
SS1614838269336,8,complex_similar,3,similar deviant,deviant,complex,complex_13_B,554.7049999950104,second half,2,first_deviant,3,6
SS1614838269336,8,complex_similar,4,background,background,complex,complex_13_A,9043.460000000778,second half,2,background,3,6
SS1614838269336,8,complex_similar,5,background,background,complex,complex_13_A,3001.6800000012154,second half,2,background,3,6
SS1614838269336,8,complex_similar,6,similar deviant,deviant,complex,complex_13_B,908.5649999979069,second half,2,second_deviant,3,6
SS1614838269336,9,simple_similar,1,background,background,simple,simple_15_A,727.4000000033993,second half,0,background,NA,NA
SS1614838269336,9,simple_similar,2,background,background,simple,simple_15_A,2128.9299999989453,second half,0,background,NA,NA
SS1614838269336,9,simple_similar,3,background,background,simple,simple_15_A,43.56499999994412,second half,0,background,NA,NA
SS1614838269336,9,simple_similar,4,background,background,simple,simple_15_A,47.97500000131549,second half,0,background,NA,NA
SS1614838269336,9,simple_similar,5,background,background,simple,simple_15_A,331.224999994447,second half,0,background,NA,NA
SS1614838269336,10,simple_dissimilar,1,background,background,simple,simple_20_A,1130.0699999992503,second half,1,background,6,NA
SS1614838269336,10,simple_dissimilar,2,background,background,simple,simple_20_A,2434.4849999979488,second half,1,background,6,NA
SS1614838269336,10,simple_dissimilar,3,background,background,simple,simple_20_A,184.7600000037346,second half,1,background,6,NA
SS1614838269336,10,simple_dissimilar,4,background,background,simple,simple_20_A,4.9050000015995465,second half,1,background,6,NA
SS1614838269336,10,simple_dissimilar,5,background,background,simple,simple_20_A,1765.6050000005052,second half,1,background,6,NA
SS1614838269336,10,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_10_A,8847.524999997404,second half,1,first_deviant,6,NA
SS1614838269336,11,simple_similar,1,background,background,simple,simple_01_B,17693.774999999732,second half,2,background,5,6
SS1614838269336,11,simple_similar,2,background,background,simple,simple_01_B,1193.7899999975343,second half,2,background,5,6
SS1614838269336,11,simple_similar,3,background,background,simple,simple_01_B,124.11500000598608,second half,2,background,5,6
SS1614838269336,11,simple_similar,4,background,background,simple,simple_01_B,766.7250000013155,second half,2,background,5,6
SS1614838269336,11,simple_similar,5,similar deviant,deviant,simple,simple_01_A,2112.5649999958114,second half,2,first_deviant,5,6
SS1614838269336,11,simple_similar,6,similar deviant,deviant,simple,simple_01_A,1122.284999997646,second half,2,second_deviant,5,6
SS1614838269395,0,simple_dissimilar,1,background,background,simple,simple_03_B,1143.000000000029,first half,2,background,2,3
SS1614838269395,0,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_15_B,8243.000000000393,first half,2,first_deviant,2,3
SS1614838269395,0,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_15_B,834.0000000007567,first half,2,second_deviant,2,3
SS1614838269395,0,simple_dissimilar,4,background,background,simple,simple_03_B,2063.0000000001164,first half,2,background,2,3
SS1614838269395,0,simple_dissimilar,5,background,background,simple,simple_03_B,693.9999999994761,first half,2,background,2,3
SS1614838269395,0,simple_dissimilar,6,background,background,simple,simple_03_B,255.99999999938882,first half,2,background,2,3
SS1614838269395,1,complex_similar,1,background,background,complex,complex_15_B,3992.999999998545,first half,1,background,4,NA
SS1614838269395,1,complex_similar,2,background,background,complex,complex_15_B,257.0000000014552,first half,1,background,4,NA
SS1614838269395,1,complex_similar,3,background,background,complex,complex_15_B,279.00000000043656,first half,1,background,4,NA
SS1614838269395,1,complex_similar,4,similar deviant,deviant,complex,complex_15_A,325.0000000006985,first half,1,first_deviant,4,NA
SS1614838269395,2,simple_similar,1,background,background,simple,simple_05_B,1003.9999999989814,first half,1,background,3,NA
SS1614838269395,2,simple_similar,2,background,background,simple,simple_05_B,1.000000000174623,first half,1,background,3,NA
SS1614838269395,2,simple_similar,3,similar deviant,deviant,simple,simple_05_A,1341.9999999987485,first half,1,first_deviant,3,NA
SS1614838269395,2,simple_similar,4,background,background,simple,simple_05_B,1139.999999999418,first half,1,background,3,NA
SS1614838269395,2,simple_similar,5,background,background,simple,simple_05_B,256.99999999959255,first half,1,background,3,NA
SS1614838269395,3,simple_similar,1,background,background,simple,simple_10_B,915.9999999992433,first half,2,background,4,5
SS1614838269395,3,simple_similar,2,background,background,simple,simple_10_B,2372.9999999995925,first half,2,background,4,5
SS1614838269395,3,simple_similar,3,background,background,simple,simple_10_B,819.999999999709,first half,2,background,4,5
SS1614838269395,3,simple_similar,4,similar deviant,deviant,simple,simple_10_A,540.9999999992724,first half,2,first_deviant,4,5
